OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1565721,04092013239,Global Village Organic Coffee,2428 HILLSBOROUGH ST ,,RALEIGH,NC,27607-7248,(919) 828-4567,2000/11/22 00:00:00+00,Restaurant,7878,-78.66770199,35.78790613,M
1565722,04092015089,BRUEGGERS BAGELS #143,7550-106 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 848-4902,2008/03/28 00:00:00+00,Restaurant,7857,-78.67969753,35.88944343,M
1565723,04092110509,OAK VIEW ELEMENTARY SCHOOL CAFETERIA,11500 HOLLY SPRINGS NEW HILL RD ,,APEX,NC,27571,(919) 694-8885 ext. 23552,2016/07/06 00:00:00+00,Public School Lunchrooms,7886,-78.86600938,35.66227694,M
1565724,04092110482,EAST MILLBROOK MIDDLE SCHOOL CAFETERIA,3801 SPRING FOREST RD ,,RALEIGH,NC,27616,(919) 850-8755 ext. 27354,2009/08/14 00:00:00+00,Public School Lunchrooms,7887,-78.57481627,35.85784609,M
1565725,04092160063,HILLCREST RALEIGH AT CRABTREE VALLEY REHAB & HEALTHCARE,3830 BLUE RIDGE RD ,,RALEIGH,NC,27612,(919) 781-4900,2007/09/18 00:00:00+00,Institutional Food Service,7890,-78.68119169,35.83201899,M
1565726,04092020943,Whole Foods Market Seafood Shop,102  New Waverly Place ,#B,CARY,NC,27511,(919) 816-8830,2000/05/09 00:00:00+00,Food Stand,7898,-78.77839779,35.73666391,M
1565727,04092020944,Whole Foods Market Produce Shop,102  New Waverly Place ,#B,CARY,NC,27511,(919) 816-8830,2000/05/09 00:00:00+00,Food Stand,7899,-78.77839779,35.73666391,M
1565728,04092020969,Food Lion #40 Deli ,980 KILDAIRE FARM RD ,,CARY,NC,27511-3923,(919) 467-4168,2000/07/01 00:00:00+00,Food Stand,7902,-78.78312573,35.77217563,M
1565729,04092014354,Sheetz #371,5200 New bern AVE ,,RALEIGH,NC,27610,(919) 212-2506,2005/07/20 00:00:00+00,Restaurant,7907,-78.54858725,35.79321013,M
1565730,04092011623,Jose and Sons Mexican Kitchen & Bar,4112 PLEASANT VALLEY RD ,,RALEIGH,NC,27612-6256,(919) 571-1188,1995/01/10 00:00:00+00,Restaurant,7947,-78.70472608,35.86043731,M
1565731,04092021401,Harris Teeter #283 Meat/Seafood,8101 Fayetteville RD ,,FUQUAY VARINA ,NC,27603,(919) 772-0241,2006/08/16 00:00:00+00,Food Stand,7916,-78.70123204,35.66365888,M
1565732,04092021217,Cook Out # 24,3222 S Wilmington St ,,RALEIGH,NC,27603,(919) 661-5811,2003/09/09 00:00:00+00,Food Stand,7950,-78.65069831,35.73659057,M
1565733,04092014155,Subway #30454,7850-100 Alexander Promenade PL ,,RALEIGH,NC,27617,(919) 608-0919,2004/10/12 00:00:00+00,Restaurant,7921,-78.7803264,35.91259169,M
1565734,04092021235,Sam's Club #8223 Deli/Rotiserrie,2537 S Saunders St ,,RALEIGH,NC,27603,(919) 839-1700,2003/10/27 00:00:00+00,Food Stand,7952,-78.64662127,35.75036941,M
1565735,04092017942,MCDONALDS #7501,1299 KILDAIRE FARM  RD ,,CARY,NC,27511,(919) 469-3519,2018/09/28 00:00:00+00,Restaurant,7961,-78.78290933,35.76224608,M
1565736,04092025260,Smoothie King #1662,4212 LASSITER RD,,HOLLY SPRINGS,NC,27540-4301,,2019/05/31 00:00:00+00,Restaurant,7962,-78.79440661,35.66435998,M
1565737,04092300210,International Foods,2215 New Hope Church Rd,,RALEIGH,NC,27604-1600,,2002/09/19 00:00:00+00,Meat Market,7981,-78.60062749,35.83624718,M
1565738,04092030461,Taqueria Tequila (WCID #724),301 E WILLIAMS ST,,APEX,NC,27502-2146,(984) 255-3119,2020/01/31 00:00:00+00,Mobile Food Units,7984,-78.85082083,35.72639685,M
1565739,04092021508,Harris Teeter #330 Deli,1151  Tryon Village DR ,,CARY,NC,27518,(919) 233-3476,2008/02/21 00:00:00+00,Food Stand,7990,-78.74322582,35.74716614,M
1565740,04092016791,HOLLY HILL CHILDREN'S HOSPITAL DINING,201 MICHAEL J. SMITH LANE,,RALEIGH,NC,27610,(919) 250-7000,2014/10/22 00:00:00+00,Restaurant,7996,-78.5783855,35.77912888,M
1565741,04092021703,S & S HALAL MEAT,3735 DAVIS DR ,STE 101,MORRISVILLE,NC,27560,(919) 650-1646,2012/03/20 00:00:00+00,Food Stand,7999,-78.85587925,35.8337549,M
1565742,04092016818,LOCKED & LOADED GRILL,305 MCCORMICK STREET,,GARNER,NC,27529,(919) 661-6688,2014/11/14 00:00:00+00,Restaurant,8012,-78.64232111,35.72321181,M
1565743,04092013627,China Wok,2753 NC Hwy 55,,CARY,NC,27519,(919) 387-9599,2002/07/19 00:00:00+00,Restaurant,7969,-78.87109371,35.78605234,M
1565744,04092016815,TUPELO HONEY CAFE,425 OBERLIN ROAD,,RALEIGH,NC,27605,(919) 723-9353,2014/11/24 00:00:00+00,Restaurant,8013,-78.6638284,35.7899475,M
1565745,04092016431,KAI SUSHI & SAKE BAR,7713 LEADMINE  RD ,STE 11,RALEIGH,NC,27615,(919) 870-4923,2013/05/15 00:00:00+00,Restaurant,8016,-78.66044244,35.88617531,T
1565746,04092300211,BJ's Membership Club Meat Mkt,255 Shenstone Blv ,,GARNER,NC,27529,(919) 661-3781,2002/10/25 00:00:00+00,Meat Market,8035,-78.58054205,35.69110315,M
1565747,04092160020,Oliver House Foodservice,4230 Wendell Blv,,WENDELL,NC,27591,(919) 366-9737,2003/06/26 00:00:00+00,Institutional Food Service,8041,-78.35640867,35.78625986,M
1565748,04092017943,MCDONALDS #27548,3494 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 363-9960,2018/09/28 00:00:00+00,Restaurant,8055,-78.79563566,35.70411834,M
1565749,04092018353,Japan XO,7811 MIDDLE POYNER DR,,RALEIGH,NC,27616,(919) 916-5150,2020/04/28 00:00:00+00,Restaurant,8064,-78.57108856,35.86546919,M
1565750,04092021330,Lowes Foods #218 Meat ,8201 Rowlock WAY ,,RALEIGH,NC,27612,(919) 792-0304,2005/06/16 00:00:00+00,Food Stand,8065,-78.73779147,35.88567278,M
1565751,04092300206,Lowes Foods #189 Meat Market ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-2184,2002/08/20 00:00:00+00,Meat Market,8069,-78.50515596,35.79511678,M
1565752,04092013743,Shaba Shabu,3080 Wake Forest Rd ,,RALEIGH,NC,27609,(919) 501-7755,2002/12/31 00:00:00+00,Restaurant,8077,-78.62038753,35.82333592,M
1565753,04092014039,Subway #12050,8711 Six Forks Rd,,RALEIGH,NC,27615,(919) 676-2610,2004/05/05 00:00:00+00,Restaurant,8079,-78.65461142,35.89932701,M
1565754,04092021276,Murphy House Restaurant-Kerr Scott Building,1025 Blue Ridge Rd ,,RALEIGH,NC,27607,(919) 522-0834,2004/06/17 00:00:00+00,Food Stand,8081,-78.71510697,35.79630808,M
1565755,04092025290,Chick-Fil-A Crabtree Valley Mall #00060,4325 Glenwood  AVE ,Unit 2047,RALEIGH,NC,27612,(919) 782-1911,2019/10/31 00:00:00+00,Food Stand,8110,-78.68184484,35.84183815,T
1565756,04092016987,CARLIE C'S DELI #810,506 W GANNON AVE ,,ZEBULON,NC,27579,(919) 269-4111,2015/07/24 00:00:00+00,Restaurant,8111,-78.3247251,35.82139459,M
1565757,04092021906,FOOD LION #1484 PRODUCE,2420 WYCLIFF RD ,,RALEIGH,NC,27607,(919) 571-3638,2015/10/29 00:00:00+00,Food Stand,8120,-78.692995,35.81676997,M
1565758,04092021904,Food Lion #1454 Produce,3415 AVENT FERRY RD ,,RALEIGH,NC,27607,(919) 858-9772,2015/10/28 00:00:00+00,Food Stand,8121,-78.69720844,35.76626617,M
1565759,04092016059,PORT CITY JAVA PARK SHOPS,101 CURRENT DR ,,RALEIGH,NC,27695,(919) 515-0238,2011/12/08 00:00:00+00,Restaurant,8125,-78.67872874,35.78448278,M
1565760,04092015676,ROADRUNNERS PIZZA,8420-120 LOUISBURG RD ,,RALEIGH,NC,27616,(919) 266-7606,2010/07/23 00:00:00+00,Restaurant,8116,-78.51092096,35.89413592,M
1565761,04092160054,Wake Assisted Living (Kitchen),2800 Kidd RD,,RALEIGH,NC,27610,(919) 231-7575,2006/05/31 00:00:00+00,Institutional Food Service,8130,-78.5905245,35.77875929,M
1565762,04092013750,Fuji China,4001 Widewater Pky ,Suite E,KNIGHTDALE,NC,27545,(919) 217-8568,2003/01/02 00:00:00+00,Restaurant,8149,-78.50515596,35.79511678,M
1565763,04092018604,Tropical Smoothie NC 90,337 SEMBLER LN,,CARY,NC,27519,(919) 377-2320,2021/04/14 00:00:00+00,Restaurant,8155,-78.90353469,35.82487418,M
1565764,04092015704,#1 CHINA WOK,942 GATEWAY COMMONS CIR ,,WAKE FOREST,NC,27587,(919) 570-1688,2010/08/30 00:00:00+00,Restaurant,8157,-78.4951784,35.96732914,M
1565765,04092040326,WICKED LINKS #2 (WCID #494),11800 GALAXY DRIVE,,WAKE FOREST,NC,27587,(919) 855-8548,2014/08/16 00:00:00+00,Pushcarts,8166,-78.53891541,35.96854995,M
1565766,04092017261,WING STOP,4531-100 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 561-6161,2016/07/22 00:00:00+00,Restaurant,8134,-78.56019426,35.79845043,M
1565767,04092110154,Ligon Middle School Cafeteria,706 E Lenoir ST ,,RALEIGH,NC,27601,(919) 856-7929 ext. 22160,2005/08/24 00:00:00+00,Public School Lunchrooms,8176,-78.62632211,35.77026486,M
1565768,04092014384,Azitra Indian Restaurant,8411 Brier Creek PKY ,,RALEIGH,NC,27617,(919) 484-3939,2005/09/12 00:00:00+00,Restaurant,8177,-78.78334742,35.90685073,M
1565769,04092013733,Lemongrass Thai Restaurant,8320-142 Litchford Rd ,,RALEIGH,NC,27615,(919) 954-0377,2003/01/06 00:00:00+00,Restaurant,8146,-78.60100965,35.89311432,M
1565770,04092021327,WalMart Supercenter # 2058 Deli,1725 New Hope Church Rd,,RALEIGH,NC,27609,(919) 790-6910,2005/05/10 00:00:00+00,Food Stand,8185,-78.60826495,35.83722719,M
1565771,04092016596,MARCO'S PIZZA #8188,3625 ROGERS RD ,STE 106,WAKE FOREST,NC,27587,(919) 570-6006,2013/12/30 00:00:00+00,Restaurant,8189,-78.50332286,35.94521036,M
1565772,04092017168,BUFFALO BROTHERS GARNER,7245 WHITE OAK RD ,,GARNER,NC,27529,(919) 803-1939,2016/03/03 00:00:00+00,Restaurant,8197,-78.58073782,35.68789371,M
1565773,04092016410,TIJUANA FLATS BURRITO CO. #182,161 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 629-7558,2013/04/15 00:00:00+00,Restaurant,8199,-78.84948074,35.66266499,M
1565774,04092014461,Starbucks Coffee #9657,3608 Davis DR,,MORRISVILLE,NC,27560,(919) 460-1170,2005/12/01 00:00:00+00,Restaurant,8211,-78.84755942,35.82156249,M
1565775,04092017758,Dickey's Barbeque #1496,1102 Parkside Main ST ,,Cary,NC,27519,(919) 342-0212,2017/12/06 00:00:00+00,Restaurant,8225,-78.88929435,35.84836238,M
1565776,04092017302,WOLVES DEN,1060 WILLIAM MOORE DR ,,RALEIGH,NC,27606,(919) 513-6432,2016/08/12 00:00:00+00,Restaurant,8232,-78.70038996,35.79759694,M
1565777,04092011781,"Zest, Inc",8831 SIX FORKS RD ,,RALEIGH,NC,27615-2970,(919) 848-4792,1995/11/30 00:00:00+00,Restaurant,8220,-78.65190007,35.9001152,M
1565778,04092013816,Capri Restaurant,6325-17 Falls Of Neuse Rd ,,RALEIGH,NC,27615,(919) 878-4424,2003/06/23 00:00:00+00,Restaurant,8238,-78.62102418,35.86869281,M
1565779,04092015970,San Marcos/TLC,805 W Peace Street,,RALEIGH,NC,27605,(919) 834-8292,2011/06/02 00:00:00+00,Restaurant,8255,-78.65035272,35.78844726,M
1565780,04092030284,KAT-N-AROUND (WCID #534),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 633-9365,2015/07/06 00:00:00+00,Mobile Food Units,8252,-78.64171063,35.75324624,M
1565781,04092018476,Istanbul Restaurant & Cafe,914 Kildaire Farm RD ,,CARY,NC,27511-3923,(919) 651-9608,2020/11/02 00:00:00+00,Restaurant,8268,-78.7820625,35.77335058,M
1565782,04092018008,FIVE BROS PIZZA,6300-182 Creedmoor RD ,,RALEIGH,NC,27612,(919) 594-1699,2018/12/27 00:00:00+00,Restaurant,8267,-78.67947283,35.87241027,M
1565783,04092014098,Assagios Pizzeria Ristorante,7417 SUNSET LAKE RD ,,FUQUAY VARINA,NC,27526,(919) 557-9505,2004/07/19 00:00:00+00,Restaurant,8270,-78.77604319,35.59548799,M
1565784,04092030492,Hecho En Mexico (WCID #784),5021 ZEBULON RD,,ZEBULON,NC,27597-7509,(919) 453-3135,2020/09/04 00:00:00+00,Mobile Food Units,8282,-78.38519234,35.91561826,M
1565785,04092016212,ABBEY ROAD TAVERN & GRILL,1195 W CHATHAM ST ,,CARY,NC,27513,(919) 481-4434,2012/07/16 00:00:00+00,Restaurant,8326,-78.80690314,35.77079471,M
1565786,04092017875,Taziki's,7901-101 Falls of Neuse RD ,,RALEIGH,NC,27615,(984) 255-0202,2018/06/28 00:00:00+00,Restaurant,8285,-78.62724825,35.89154831,M
1565787,04092022032,The Poolside Grill,275 CONVENTION DR ,,CARY,NC,27511,(919) 459-4045,2017/09/11 00:00:00+00,Food Stand,8330,-78.75428542,35.77648545,M
1565788,04092021208,Turn House,5107 Linksland Dr ,,HOLLY SPRINGS,NC,27540,(919) 557-6100,2003/07/11 00:00:00+00,Food Stand,8334,-78.80138378,35.65562891,M
1565789,04092018391,El Amigo Mexican Restaurant,404 W Chatham ST ,,CARY,NC,27511,(919) 317-0016,2020/06/26 00:00:00+00,Restaurant,8361,-78.78845716,35.78703957,M
1565790,04092025202,Makus Empanadas @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,,2018/08/02 00:00:00+00,Food Stand,8369,-78.6456917,35.77945516,M
1565791,04092025331,Hubbs Kitchen,1129 CORPORATION PKWY,,RALEIGH,NC,27610,(919) 238-6387,2020/12/14 00:00:00+00,Food Stand,8373,-78.56954783,35.79505367,M
1565792,04092013480,McDonald's #5105,2801 Wake Forest RD ,,RALEIGH,NC,27609,(919) 821-3297,2001/12/19 00:00:00+00,Restaurant,8375,-78.62471373,35.81912811,M
1565793,04092016253,TEXAS STEAKHOUSE AND SALOON,948 AIRPORT BLVD,,MORRISVILLE,NC,27560-9193,(919) 468-7194,2012/09/25 00:00:00+00,Restaurant,8387,-78.82133494,35.85750115,M
1565794,04092016215,BRINE,4400 Capital BLVD ,,RALEIGH,NC,27604-4315,(919) 876-2211,2012/07/02 00:00:00+00,Restaurant,8394,-78.57841901,35.84283486,M
1565795,04092018104,Domino's #5577,1600 CROSS LINK RD,,RALEIGH,NC,27610,(919) 828-8500,2019/05/30 00:00:00+00,Restaurant,8395,-78.61369584,35.7540284,M
1565796,04092018629,Jersey Mike's #3130,4121 NEW BERN AVE ,SUITE 101,RALEIGH,NC,27610-1379,(919) 231-0070,2021/05/25 00:00:00+00,Restaurant,8398,-78.56526592,35.80114227,M
1565797,04092025211,Oak City Fish and Chips @ MSFH,411 W. Morgan ST ,,RALEIGH,NC,27603,(984) 222-9140,2018/08/15 00:00:00+00,Food Stand,8406,-78.6456917,35.77945516,M
1565798,04092110508,PINE HOLLOW MIDDLE SCHOOL CAFETERIA,5365 BARTRAM PL ,,RALEIGH,NC,27617,(919) 694-8880 ext. 22684,2016/05/24 00:00:00+00,Public School Lunchrooms,8407,-78.73483909,35.90794226,M
1565799,04092017706,Swagat Indian Cuisine,9549 Chapel Hill RD ,,MORRISVILLE,NC,27560,(919) 378-9090,2017/09/25 00:00:00+00,Restaurant,8412,-78.81120699,35.8045716,M
1565800,04092017714,BellaRose Nursing and Rehab Center Foodservice,200 BellaRose Lake WAY ,,GARNER,NC,27529,(919) 985-8400,2017/10/09 00:00:00+00,Restaurant,8414,-78.60082028,35.66980057,M
1565801,04092110520,PAVE SE Raleigh Charter School Cafeteria,3420  Idlewood Village DR ,,RALEIGH,NC,27610,(919) 446-4777,2017/08/17 00:00:00+00,Public School Lunchrooms,8418,-78.61938355,35.73686881,M
1565802,04092110525,Apex Friendship Middle School Cafeteria,7701 Humie Olive RD ,,APEX,NC,27502,(919) 694-8960 ext. 27722,2018/07/19 00:00:00+00,Public School Lunchrooms,8420,-78.91098202,35.70021278,M
1565803,04092018123,Kabab and Curry,2412 HILLSBOROUGH ST,,RALEIGH,NC,27607,(919) 977-6974,2019/07/02 00:00:00+00,Restaurant,8425,-78.66730306,35.78785805,M
1565804,04092025294,Harris Teeter #330 Starbucks,1151 TRYON VILLAGE DR,,CARY,NC,27518,(919) 233-3476,2019/11/26 00:00:00+00,Food Stand,8426,-78.74322582,35.74716614,M
1565805,04092016547,Brothers of New York,3450-158 Kildaire Farm  RD ,,CARY,NC,27518,(919) 387-7711,2013/11/19 00:00:00+00,Restaurant,8303,-78.79459675,35.70408006,M
1565806,04092141854,Rolesville High Indoor Concession Stand,1099 E Young ST ,,ROLESVILLE,NC,27571,(919) 554-6303,2021/03/26 00:00:00+00,Limited Food Service,8430,-78.44139974,35.90590582,M
1565807,04092017208,BRIER CREEK BEER GARDEN,8521-101 BRIER CREEK BLVD ,,RALEIGH,NC,27617,(984) 439-2330,2016/04/20 00:00:00+00,Restaurant,8325,-78.78601339,35.90572819,M
1565808,04092025327,Fujisan @ Sam's Deli,3001 Calvary DR ,,RALEIGH,NC,27604,(919) 548-8650,2020/10/30 00:00:00+00,Food Stand,8435,-78.58500406,35.84648464,M
1565809,04092110157,Holly Springs High Sch. Cafeteria ,5329 Cass Holt RD ,,HOLLY SPRINGS ,NC,27540,(919) 577-1444 ext. 23469,2006/07/07 00:00:00+00,Public School Lunchrooms,8437,-78.84882356,35.62890249,M
1565810,04092025250,Bul Box @ T Co,500 E Davie ST ,St. 131,RALEIGH,NC,27601,,2019/03/22 00:00:00+00,Food Stand,8445,-78.63206132,35.77487463,M
1565811,04092016029,HIBACHI K EXPRESS,4001 WIDE WATERS SUITE B PKY ,,KNIGHTDALE,NC,27545,(919) 217-8875,2011/10/27 00:00:00+00,Restaurant,8342,-78.50602234,35.79592218,M
1565812,04092013915,Bonefish Grill,2060 Renaissance Park Pl,,CARY,NC,27513,(919) 677-1347,2003/10/22 00:00:00+00,Restaurant,8450,-78.77115656,35.82699882,M
1565813,04092025292,Kitchen Archive,2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 539-6022,2019/11/05 00:00:00+00,Food Stand,8427,-78.64171063,35.75324624,M
1565814,04092021941,Circle K #2720916,3721 TRYON RD ,,RALEIGH,NC,27606,(919) 838-1456,2016/02/12 00:00:00+00,Food Stand,8461,-78.70153157,35.74776763,M
1565815,04092014768,Taqueria La Zacatecana,520 Village CT ,,GARNER,NC,27529,(919) 779-3448,2007/01/10 00:00:00+00,Restaurant,8462,-78.61859506,35.70774919,M
1565816,04092030419,"Scaleboyz Fish, Chips & More  (WCID #709) ",2161 S Wilmington ST ,,RALEIGH,NC,27620,(919) 724-8285,2019/05/10 00:00:00+00,Mobile Food Units,8428,-78.64171063,35.75324624,M
1565817,04092016788,RALPH E. CAPPS TEEN CENTER GRILL,721 N. RALEIGH BLVD.,,RALEIGH,NC,27610,(919) 250-3595,2014/10/16 00:00:00+00,Restaurant,8463,-78.61395865,35.79169486,M
1565818,04092021415,BJ's Membership Club #177 Deli/Meat Market,6301 Triangle Plantation DR ,,RALEIGH,NC,27616,(919) 278-1000,2006/10/25 00:00:00+00,Food Stand,8465,-78.58237548,35.87315637,M
1565819,04092025320,Publix #1652  Deli,417 W PEACE ST,100,RALEIGH,NC,27603-1133,(919) 755-5444,2020/09/02 00:00:00+00,Food Stand,8472,-78.64490127,35.78789475,M
1565820,04092017642,Dan Sushi Hibachi,1313 N Main ST ,,FUQUAY-VARINA,NC,27526,(919) 577-8000,2017/07/13 00:00:00+00,Restaurant,8473,-78.77762782,35.59227955,M
1565821,04092017169,THE PROVINCIAL,119 N SALEM ST ,,APEX,NC,27502,(919) 372-5921,2016/03/02 00:00:00+00,Restaurant,8474,-78.85138015,35.73144128,M
1565822,04092018470,SISTER LIU'S KITCHEN,3524 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 949-4233,2020/10/23 00:00:00+00,Restaurant,8488,-78.84576194,35.81812076,M
1565823,04092025329,Refuel 108,7220 Six Forks RD ,,RALEIGH,NC,27615,(919) 847-2606,2020/11/17 00:00:00+00,Food Stand,8489,-78.64508835,35.87865432,M
1565824,04092017649,JUICE VIBES,1369 KILDAIRE FARM RD ,,CARY,NC,27511,(919) 337-8923,2017/07/07 00:00:00+00,Restaurant,8491,-78.78193974,35.75976658,M
1565825,04092013028,PNC Arena Main Kitchen,1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999/10/28 00:00:00+00,Restaurant,8493,-78.7229363,35.8032419,M
1565826,04092020967,Food Lion #1374 Deli ,9525 STRICKLAND RD ,,RALEIGH,NC,27615-1936,(919) 676-0141,2000/07/01 00:00:00+00,Food Stand,8509,-78.65461142,35.89932701,M
1565827,04092020989,Food Lion #1573 Deli,3926 WESTERN Blv ,,RALEIGH,NC,27606-1937,(919) 664-8059,2000/07/01 00:00:00+00,Food Stand,8511,-78.69252351,35.78576143,M
1565828,04092018299,YOUR PIE CARY,685 CARY TOWNE BLVD ,,CARY,NC,27511,(919) 378-9578,2020/01/23 00:00:00+00,Restaurant,8516,-78.76677132,35.77674815,M
1565829,04092030447,Oak City Fish and Chips #2 (WCID #627),2822 NEW BIRCH DR,102,RALEIGH,NC,27610-7002,(336) 587-1852,2019/11/05 00:00:00+00,Mobile Food Units,8517,-78.59888069,35.74570711,M
1565830,04092300179,Food Lion #624 Meat Market ,2458 SW CARY PKY ,,CARY,NC,27513-5318,(919) 481-1822,2000/07/01 00:00:00+00,Meat Market,8523,-78.82085718,35.76363975,M
1565831,04092013291,Biscuitville # 169,605 STELLATA DR ,,FUQUAY VARINA,NC,27526-1946,(919) 577-6380,2001/03/01 00:00:00+00,Restaurant,8529,-78.78197965,35.59136738,M
1565832,04092013297,Willow Creek Exxon,1133 OLD HONEYCUTT RD ,,FUQUAY VARINA,NC,27526-8923,(919) 577-6361,2001/03/08 00:00:00+00,Restaurant,8530,-78.75761891,35.58333571,M
1565833,04092017991,APPLEBEE'S GRILL & BAR,8701 Brier Creek Pky,,RALEIGH,NC,27617,(919) 544-9771,2018/12/12 00:00:00+00,Restaurant,8561,-78.78741928,35.90296393,M
1565834,04092014990,Texas Roadhouse #294,11440 Capital BLVD ,,WAKE FOREST,NC,27587,(919) 569-2119,2007/10/24 00:00:00+00,Restaurant,8564,-78.54034204,35.95645938,M
1565835,04092015068,Subway #40338,6209-128 Rock Quarry  RD ,,RALEIGH,NC,27610,(919) 773-4101,2008/02/20 00:00:00+00,Restaurant,8558,-78.54900696,35.72380299,M
1565836,04092017655,THAI LOTUS,3450 KILDAIRE FARM RD ,SUITE 150,CARY,NC,27518,(984) 229-7333,2017/06/29 00:00:00+00,Restaurant,8569,-78.79652253,35.70711378,M
1565837,04092160052,Brookdale Macarthur Park,111 Mac Arthur DR,,CARY,NC,27511,(919) 460-5959,2006/04/25 00:00:00+00,Institutional Food Service,8579,-78.83551891,35.7724564,M
1565838,04092017811,Starbucks Target #1794,8651 Brier Creek PKY ,,RALEIGH,NC,27617,(919) 765-0005,2018/03/19 00:00:00+00,Restaurant,8583,-78.78588758,35.90295188,M
1565839,04092017067,IHOP #2130,7304 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 552-8570,2015/10/30 00:00:00+00,Restaurant,8585,-78.83001059,35.6348554,M
1565840,04092013023,Residence Inn-Crabtree Foodservice,2200 SUMMIT PARK LN ,,RALEIGH,NC,27612-4653,(919) 279-3000,1999/10/13 00:00:00+00,Restaurant,8596,-78.67562565,35.83458474,M
1565841,04092030205,BIG AL'S BBQ & CATERING SERVICES (WCID #351),2920  Forestville RD ,Suite 150,RALEIGH,NC,27616,(919) 217-0653,2009/02/03 00:00:00+00,Mobile Food Units,8605,-78.50930992,35.89359383,M
1565842,04092018151,PEARL 88,3215 AVENT FERRY RD ,,RALEIGH,NC,27606-2720,(919) 233-8776,2019/08/13 00:00:00+00,Restaurant,8613,-78.69565606,35.76673883,M
1565843,04092014115,Sam's Club #8223 Cafe,2537 S Saunders St,,RALEIGH,NC,27603,(919) 839-1700,2004/08/24 00:00:00+00,Restaurant,8619,-78.64662127,35.75036941,M
1565844,04092018395,Demario's,1155  Timber Dr E ,,GARNER,NC,27529,(919) 605-5591,2020/07/01 00:00:00+00,Restaurant,8629,-78.57703897,35.68905989,T
1565845,04092013057,PNC 301,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999/10/28 00:00:00+00,Restaurant,8638,-78.7229363,35.8032419,M
1565846,04092014724,McDonald's #10148,141 Wakelon DR,,ZEBULON,NC,27597,(919) 269-6650,2006/10/09 00:00:00+00,Restaurant,8630,-78.31751158,35.83323615,M
1565847,04092013061,PNC 318,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999/10/29 00:00:00+00,Restaurant,8639,-78.7229363,35.8032419,M
1565848,04092015971,TACOS Y MARISCOS VALLARTA,3177 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 790-2696,2011/06/02 00:00:00+00,Restaurant,8648,-78.58860865,35.82363261,M
1565849,04092017531,MAR-Y-SOL,4020 CAPITAL BLVD ,SUITE 108,RALEIGH,NC,27604,(919) 431-0505,2017/03/06 00:00:00+00,Restaurant,8651,-78.57967846,35.83550619,M
1565850,04092110494,WALNUT CREEK ELEMENTARY CAFETERIA,2600 SUNNYBROOK RD ,,RALEIGH,NC,27610,(919) 857-9500 ext. 20634,2011/06/01 00:00:00+00,Public School Lunchrooms,8655,-78.58817108,35.74509714,M
1565851,04092016710,Waffle House #2052,2320 Dixie Forest Road,,RALEIGH,NC,27615,(919) 862-1905,2014/07/03 00:00:00+00,Restaurant,8659,-78.60008588,35.8628339,M
1565852,04092015210,Moe's Southwest Grill #205,168 SHENSTONE BLVD ,,GARNER,NC,27529,(919) 779-0311,2008/07/21 00:00:00+00,Restaurant,8660,-78.58054205,35.69110315,M
